"","df_m.full_address","df.town","query","lat","lon","lat_min","lat_max","lon_min","lon_max"
"4590","202, CHOA CHU KANG AVENUE 1, CHOA CHU KANG, SINGAPORE","CHOA CHU KANG","202, CHOA CHU KANG AVENUE 1, CHOA CHU KANG, SINGAPORE",1.3806722,103.7494556,1.3800334,1.3806722,103.749167,103.7494556
"4591","131, CHOA CHU KANG AVENUE 1, CHOA CHU KANG, SINGAPORE","CHOA CHU KANG","131, CHOA CHU KANG AVENUE 1, CHOA CHU KANG, SINGAPORE",1.3806722,103.7494556,1.3800334,1.3806722,103.749167,103.7494556
"4592","248, CHOA CHU KANG AVENUE 2, CHOA CHU KANG, SINGAPORE","CHOA CHU KANG","248, CHOA CHU KANG AVENUE 2, CHOA CHU KANG, SINGAPORE",1.378388,103.7427726,1.3773083,1.3801203,103.74013,103.7451237
"4593","417, HOUGANG AVENUE 8, HOUGANG, SINGAPORE","HOUGANG","417, HOUGANG AVENUE 8, HOUGANG, SINGAPORE",1.376773,103.8947471,1.3767634,1.376773,103.8943373,103.8949236
"4594","837, JURONG WEST STREET 81, JURONG WEST, SINGAPORE","JURONG WEST","837, JURONG WEST STREET 81, JURONG WEST, SINGAPORE",1.34294455,103.693065633956,1.3426646,1.3435302,103.6928462,103.6932842
"4595","425, PASIR RIS DRIVE 6, PASIR RIS, SINGAPORE","PASIR RIS","425, PASIR RIS DRIVE 6, PASIR RIS, SINGAPORE",1.36969565,103.955272616628,1.3695245,1.3697562,103.954453,103.9553382
"4596","440, PASIR RIS DRIVE 4, PASIR RIS, SINGAPORE","PASIR RIS","440, PASIR RIS DRIVE 4, PASIR RIS, SINGAPORE",1.3690223,103.9586511,1.3689723,1.3690723,103.9586011,103.9587011
"4597","476, PASIR RIS DRIVE 6, PASIR RIS, SINGAPORE","PASIR RIS","476, PASIR RIS DRIVE 6, PASIR RIS, SINGAPORE",1.37488735,103.958263373329,1.3746987,1.3752986,103.9581921,103.9586337
"4598","555, PASIR RIS STREET 51, PASIR RIS, SINGAPORE","PASIR RIS","555, PASIR RIS STREET 51, PASIR RIS, SINGAPORE",1.3680767,103.951910256744,1.3677643,1.3683969,103.9517961,103.9521588
"4599","238, PASIR RIS STREET 21, PASIR RIS, SINGAPORE","PASIR RIS","238, PASIR RIS STREET 21, PASIR RIS, SINGAPORE",1.37378855,103.963300990598,1.3735916,1.3739771,103.9630331,103.9634245
"4600","522, SERANGOON NORTH AVENUE 4, SERANGOON, SINGAPORE","SERANGOON","522, SERANGOON NORTH AVENUE 4, SERANGOON, SINGAPORE",1.37505,103.8754244,1.37505,1.375107,103.8754244,103.8754265
"4601","505, TAMPINES CENTRAL 1, TAMPINES, SINGAPORE","TAMPINES","505, TAMPINES CENTRAL 1, TAMPINES, SINGAPORE",1.35552565,103.945558212328,1.3551979,1.3559438,103.9448504,103.9458785
"4602","169, WOODLANDS STREET 11, WOODLANDS, SINGAPORE","WOODLANDS","169, WOODLANDS STREET 11, WOODLANDS, SINGAPORE",1.4325501,103.7756971,1.4325087,1.4328169,103.7756834,103.7756974
"4603","136, MARSILING ROAD, WOODLANDS, SINGAPORE","WOODLANDS","136, MARSILING ROAD, WOODLANDS, SINGAPORE",1.4407408,103.7794419,1.4406745,1.4407408,103.7793133,103.7794419
"4604","634, BEDOK RESERVOIR ROAD, BEDOK, SINGAPORE","BEDOK","634, BEDOK RESERVOIR ROAD, BEDOK, SINGAPORE",1.3385775,103.9345376,1.3385299,1.3385775,103.9344598,103.9345376
"4605","150, BISHAN STREET 11, BISHAN, SINGAPORE","BISHAN","150, BISHAN STREET 11, BISHAN, SINGAPORE",1.3484567,103.8473622,1.3484031,1.3484567,103.8473622,103.8476496
"4606","450, SIN MING AVENUE, BISHAN, SINGAPORE","BISHAN","450, SIN MING AVENUE, SINGAPORE",1.3602164,103.8321171,1.3599829,1.3602164,103.8320929,103.8321171
"4607","227, CHOA CHU KANG CENTRAL, CHOA CHU KANG, SINGAPORE","CHOA CHU KANG","227, CHOA CHU KANG CENTRAL, CHOA CHU KANG, SINGAPORE",1.3800334,103.749167,1.3799896,1.3800334,103.749167,103.7492698
"4608","503, CHOA CHU KANG STREET 51, CHOA CHU KANG, SINGAPORE","CHOA CHU KANG","503, CHOA CHU KANG STREET 51, CHOA CHU KANG, SINGAPORE",1.3913303,103.7430432,1.3894461,1.3928034,103.7420766,103.744083
"4609","207, CHOA CHU KANG CENTRAL, CHOA CHU KANG, SINGAPORE","CHOA CHU KANG","207, CHOA CHU KANG CENTRAL, CHOA CHU KANG, SINGAPORE",1.3800334,103.749167,1.3799896,1.3800334,103.749167,103.7492698
"4610","443, HOUGANG AVENUE 8, HOUGANG, SINGAPORE","HOUGANG","443, HOUGANG AVENUE 8, HOUGANG, SINGAPORE",1.376773,103.8947471,1.3767634,1.376773,103.8943373,103.8949236
"4611","721, JURONG WEST AVENUE 5, JURONG WEST, SINGAPORE","JURONG WEST","721, JURONG WEST AVENUE 5, JURONG WEST, SINGAPORE",1.3440067,103.69758835448,1.3438859,1.3441276,103.6970858,103.6980909
"4612","961, JURONG WEST STREET 92, JURONG WEST, SINGAPORE","JURONG WEST","961, JURONG WEST STREET 92, JURONG WEST, SINGAPORE",1.3415839,103.6920953,1.3415339,1.3416339,103.6920453,103.6921453
"4613","748, JURONG WEST STREET 73, JURONG WEST, SINGAPORE","JURONG WEST","748, JURONG WEST STREET 73, JURONG WEST, SINGAPORE",1.3477298,103.6999045,1.3477298,1.3480856,103.6999045,103.6999309
"4614","811, JURONG WEST STREET 81, JURONG WEST, SINGAPORE","JURONG WEST","811, JURONG WEST STREET 81, JURONG WEST, SINGAPORE",1.34618825,103.69657681565,1.3459999,1.3466368,103.6962816,103.6966731
"4615","830A, JURONG WEST STREET 81, JURONG WEST, SINGAPORE","JURONG WEST","830A, JURONG WEST STREET 81, JURONG WEST, SINGAPORE",1.34534115,103.693994538747,1.3451699,1.3454658,103.6938802,103.69437
"4616","113, PASIR RIS STREET 11, PASIR RIS, SINGAPORE","PASIR RIS","113, PASIR RIS STREET 11, PASIR RIS, SINGAPORE",1.36807265,103.955840635348,1.367908,1.3682184,103.9553432,103.9561892
"4617","416, PASIR RIS DRIVE 6, PASIR RIS, SINGAPORE","PASIR RIS","416, PASIR RIS DRIVE 6, PASIR RIS, SINGAPORE",1.3716565,103.9556941,1.3715155,1.3717975,103.9552724,103.9561158
"4618","553, PASIR RIS STREET 51, PASIR RIS, SINGAPORE","PASIR RIS","553, PASIR RIS STREET 51, PASIR RIS, SINGAPORE",1.368142,103.952589548324,1.3679206,1.3683634,103.9525248,103.9529541
"4619","225, PASIR RIS STREET 21, PASIR RIS, SINGAPORE","PASIR RIS","225, PASIR RIS STREET 21, PASIR RIS, SINGAPORE",1.3711722,103.961118734078,1.3710326,1.3713855,103.9608515,103.9613862
"4620","515, PASIR RIS STREET 52, PASIR RIS, SINGAPORE","PASIR RIS","515, PASIR RIS STREET 52, PASIR RIS, SINGAPORE",1.37419445,103.94288374639,1.3739637,1.3743891,103.94277,103.9431356
"4621","550, PASIR RIS STREET 51, PASIR RIS, SINGAPORE","PASIR RIS","550, PASIR RIS STREET 51, PASIR RIS, SINGAPORE",1.36733815,103.953445765657,1.3671801,1.3674999,103.9533031,103.9536105
"4622","236, PASIR RIS STREET 21, PASIR RIS, SINGAPORE","PASIR RIS","236, PASIR RIS STREET 21, PASIR RIS, SINGAPORE",1.37417975,103.962508145126,1.3740203,1.3745354,103.9624009,103.9628047
"4623","150, MEI LING STREET, QUEENSTOWN, SINGAPORE","QUEENSTOWN","150, MEI LING STREET, QUEENSTOWN, SINGAPORE",1.2949669,103.803498016159,1.2948029,1.2951084,103.8033465,103.8041988
"4624","409, SERANGOON CENTRAL, SERANGOON, SINGAPORE","SERANGOON","409, SERANGOON CENTRAL, SERANGOON, SINGAPORE",1.3481535,103.874494561524,1.3477126,1.3484158,103.874225,103.8745737
"4625","527, SERANGOON NORTH AVENUE 4, SERANGOON, SINGAPORE","SERANGOON","527, SERANGOON NORTH AVENUE 4, SERANGOON, SINGAPORE",1.37505,103.8754244,1.37505,1.375107,103.8754244,103.8754265
"4626","322, TAMPINES STREET 33, TAMPINES, SINGAPORE","TAMPINES","322, TAMPINES STREET 33, TAMPINES, SINGAPORE",1.353787,103.9608233,1.3537867,1.353787,103.9607495,103.9608233
"4627","842D, TAMPINES STREET 82, TAMPINES, SINGAPORE","TAMPINES","842D, TAMPINES STREET 82, TAMPINES, SINGAPORE",1.3533135,103.9381189,1.3532815,1.3533266,103.937381,103.938725
"4628","311, WOODLANDS STREET 31, WOODLANDS, SINGAPORE","WOODLANDS","311, WOODLANDS STREET 31, WOODLANDS, SINGAPORE",1.430486,103.7752135,1.4292283,1.4321616,103.774249,103.7756469
"4629","847, WOODLANDS STREET 82, WOODLANDS, SINGAPORE","WOODLANDS","847, WOODLANDS STREET 82, WOODLANDS, SINGAPORE",1.444474,103.7933728,1.4444166,1.444474,103.7932946,103.7933728
"4630","819, YISHUN STREET 81, YISHUN, SINGAPORE","YISHUN","819, YISHUN STREET 81, YISHUN, SINGAPORE",1.4119207,103.8346869,1.4118055,1.4119207,103.8346869,103.8347274
"4631","416, YISHUN AVENUE 11, YISHUN, SINGAPORE","YISHUN","416, YISHUN AVENUE 11, YISHUN, SINGAPORE",1.4270107,103.8406857,1.4270014,1.4270107,103.8406857,103.8408416
"4632","647, JALAN TENAGA, BEDOK, SINGAPORE","BEDOK","647, JALAN TENAGA, SINGAPORE",1.3318528,103.905724045418,1.3314904,1.33211,103.9055881,103.9061299
"4633","455, SIN MING AVENUE, BISHAN, SINGAPORE","BISHAN","455, SIN MING AVENUE, SINGAPORE",1.3602164,103.8321171,1.3599829,1.3602164,103.8320929,103.8321171
"4634","442, SIN MING AVENUE, BISHAN, SINGAPORE","BISHAN","442, SIN MING AVENUE, SINGAPORE",1.3622006,103.832202,1.3610018,1.363115,103.8320187,103.8325663
"4635","220, BISHAN STREET 23, BISHAN, SINGAPORE","BISHAN","220, BISHAN STREET 23, BISHAN, SINGAPORE",1.35752675,103.848788582911,1.357251,1.3578062,103.8485648,103.8491639
"4636","46, SENG POH ROAD, BUKIT MERAH, SINGAPORE","BUKIT MERAH","46, SENG POH ROAD, SINGAPORE",1.2858869,103.8342445,1.2858131,1.2861254,103.8341573,103.8345149
"4637","636, VEERASAMY ROAD, CENTRAL AREA, SINGAPORE","CENTRAL AREA","636, VEERASAMY ROAD, SINGAPORE",1.3074437,103.8543443,1.3064085,1.3078869,103.8526802,103.8559588
"4638","424, CHOA CHU KANG AVENUE 4, CHOA CHU KANG, SINGAPORE","CHOA CHU KANG","424, CHOA CHU KANG AVENUE 4, CHOA CHU KANG, SINGAPORE",1.3789249,103.7366893,1.3776416,1.3802074,103.7366002,103.7380338
"4639","282, CHOA CHU KANG AVENUE 3, CHOA CHU KANG, SINGAPORE","CHOA CHU KANG","282, CHOA CHU KANG AVENUE 3, CHOA CHU KANG, SINGAPORE",1.3816056,103.7436175,1.3814752,1.3816912,103.7434304,103.7437408
"4640","133, TECK WHYE LANE, CHOA CHU KANG, SINGAPORE","CHOA CHU KANG","133, TECK WHYE LANE, CHOA CHU KANG, SINGAPORE",1.3806722,103.7494556,1.3806278,1.3806722,103.7494556,103.7495542
"4641","423, HOUGANG AVENUE 6, HOUGANG, SINGAPORE","HOUGANG","423, HOUGANG AVENUE 6, HOUGANG, SINGAPORE",1.373073,103.8926992,1.373073,1.3733596,103.8926992,103.8927064
"4642","508, JURONG WEST STREET 52, JURONG WEST, SINGAPORE","JURONG WEST","508, JURONG WEST STREET 52, JURONG WEST, SINGAPORE",1.3468565,103.721097,1.3468565,1.3469054,103.721097,103.7211701
"4643","821, JURONG WEST STREET 81, JURONG WEST, SINGAPORE","JURONG WEST","821, JURONG WEST STREET 81, JURONG WEST, SINGAPORE",1.3469798,103.694524895344,1.3468532,1.3471064,103.6940251,103.6950247
"4644","838, JURONG WEST STREET 81, JURONG WEST, SINGAPORE","JURONG WEST","838, JURONG WEST STREET 81, JURONG WEST, SINGAPORE",1.3437841,103.693735,1.3437341,1.3438341,103.693685,103.693785
"4645","405, PASIR RIS DRIVE 6, PASIR RIS, SINGAPORE","PASIR RIS","405, PASIR RIS DRIVE 6, PASIR RIS, SINGAPORE",1.3737216,103.955968142764,1.3733357,1.373951,103.9556686,103.9560793
"4646","474, PASIR RIS DRIVE 6, PASIR RIS, SINGAPORE","PASIR RIS","474, PASIR RIS DRIVE 6, PASIR RIS, SINGAPORE",1.37502705,103.956522768859,1.3747148,1.375289,103.9564693,103.9568438
"4647","417, PASIR RIS DRIVE 6, PASIR RIS, SINGAPORE","PASIR RIS","417, PASIR RIS DRIVE 6, PASIR RIS, SINGAPORE",1.3719583,103.955515614407,1.3717908,1.3721257,103.9549996,103.9560315
"4648","275, PASIR RIS STREET 21, PASIR RIS, SINGAPORE","PASIR RIS","275, PASIR RIS STREET 21, PASIR RIS, SINGAPORE",1.3643343,103.96477675,1.3639956,1.364673,103.9644414,103.9651121
"4649","410, PASIR RIS DRIVE 6, PASIR RIS, SINGAPORE","PASIR RIS","410, PASIR RIS DRIVE 6, PASIR RIS, SINGAPORE",1.37285045,103.95392925,1.3726216,1.3730793,103.9537985,103.95406
"4650","217, PASIR RIS STREET 21, PASIR RIS, SINGAPORE","PASIR RIS","217, PASIR RIS STREET 21, PASIR RIS, SINGAPORE",1.36944135,103.960887718377,1.3692715,1.3696268,103.9607789,103.961149
"4651","508, PASIR RIS STREET 52, PASIR RIS, SINGAPORE","PASIR RIS","508, PASIR RIS STREET 52, PASIR RIS, SINGAPORE",1.3761726,103.944271631308,1.3759374,1.3763659,103.9441384,103.9444648
"4652","158, PASIR RIS STREET 13, PASIR RIS, SINGAPORE","PASIR RIS","158, PASIR RIS STREET 13, PASIR RIS, SINGAPORE",1.3646219,103.962210868114,1.3643945,1.3648531,103.9619958,103.9625758
"4653","487B, TAMPINES STREET 45, TAMPINES, SINGAPORE","TAMPINES","487B, TAMPINES STREET 45, TAMPINES, SINGAPORE",1.3602382,103.958400581286,1.3598541,1.3605908,103.9580894,103.9584576
"4654","301, TAMPINES STREET 32, TAMPINES, SINGAPORE","TAMPINES","301, TAMPINES STREET 32, TAMPINES, SINGAPORE",1.3532357,103.955444811074,1.3530009,1.3535535,103.955304,103.9559891
"4655","491H, TAMPINES STREET 45, TAMPINES, SINGAPORE","TAMPINES","491H, TAMPINES STREET 45, TAMPINES, SINGAPORE",1.3628342,103.954505646479,1.3625653,1.3630513,103.9540593,103.9547005
"4656","243, KIM KEAT LINK, TOA PAYOH, SINGAPORE","TOA PAYOH","243, KIM KEAT LINK, SINGAPORE",1.3302301,103.856534079535,1.3301354,1.3303279,103.8563061,103.8567677
"4657","304, WOODLANDS STREET 31, WOODLANDS, SINGAPORE","WOODLANDS","304, WOODLANDS STREET 31, WOODLANDS, SINGAPORE",1.430486,103.7752135,1.4292283,1.4321616,103.774249,103.7756469
"4658","328, WOODLANDS STREET 32, WOODLANDS, SINGAPORE","WOODLANDS","328, WOODLANDS STREET 32, WOODLANDS, SINGAPORE",1.4297951,103.7814017,1.4297951,1.4298819,103.7813574,103.7814017
"4659","326, WOODLANDS STREET 32, WOODLANDS, SINGAPORE","WOODLANDS","326, WOODLANDS STREET 32, WOODLANDS, SINGAPORE",1.4297951,103.7814017,1.4297951,1.4298819,103.7813574,103.7814017
"4660","829, WOODLANDS STREET 83, WOODLANDS, SINGAPORE","WOODLANDS","829, WOODLANDS STREET 83, WOODLANDS, SINGAPORE",1.4416771,103.7954754,1.4416394,1.4417684,103.7954207,103.7955118
"4661","281, BUKIT BATOK EAST AVENUE 3, BUKIT BATOK, SINGAPORE","BUKIT BATOK","281, BUKIT BATOK EAST AVENUE 3, BUKIT BATOK, SINGAPORE",1.3475305,103.7576581,1.3473102,1.3477508,103.7574252,103.757891
"4662","438, FAJAR ROAD, BUKIT PANJANG, SINGAPORE","BUKIT PANJANG","438, FAJAR ROAD, BUKIT PANJANG, SINGAPORE",1.3811033,103.7714805,1.3810441,1.3811215,103.7713972,103.7715149
"4663","414, SAUJANA ROAD, BUKIT PANJANG, SINGAPORE","BUKIT PANJANG","414, SAUJANA ROAD, BUKIT PANJANG, SINGAPORE",1.3824196,103.766833,1.3823573,1.3824196,103.766833,103.7669347
"4664","428, BUKIT PANJANG RING ROAD, BUKIT PANJANG, SINGAPORE","BUKIT PANJANG","428, BUKIT PANJANG RING ROAD, BUKIT PANJANG, SINGAPORE",1.3777446,103.772151,1.3777446,1.3778451,103.772151,103.7722099
"4665","218, CHOA CHU KANG CENTRAL, CHOA CHU KANG, SINGAPORE","CHOA CHU KANG","218, CHOA CHU KANG CENTRAL, CHOA CHU KANG, SINGAPORE",1.3800334,103.749167,1.3799896,1.3800334,103.749167,103.7492698
"4666","425, HOUGANG AVENUE 6, HOUGANG, SINGAPORE","HOUGANG","425, HOUGANG AVENUE 6, HOUGANG, SINGAPORE",1.373073,103.8926992,1.373073,1.3733596,103.8926992,103.8927064
"4667","426, HOUGANG AVENUE 6, HOUGANG, SINGAPORE","HOUGANG","426, HOUGANG AVENUE 6, HOUGANG, SINGAPORE",1.373073,103.8926992,1.373073,1.3733596,103.8926992,103.8927064
"4668","560, HOUGANG STREET 51, HOUGANG, SINGAPORE","HOUGANG","560, HOUGANG STREET 51, HOUGANG, SINGAPORE",1.3806013,103.8875378,1.3806013,1.3807118,103.8874181,103.8875378
"4669","601, ELIAS ROAD, PASIR RIS, SINGAPORE","PASIR RIS","601, ELIAS ROAD, PASIR RIS, SINGAPORE",1.37770445,103.943393069119,1.3775821,1.3778937,103.9432839,103.9437305
"4670","500, SERANGOON NORTH AVENUE 4, SERANGOON, SINGAPORE","SERANGOON","500, SERANGOON NORTH AVENUE 4, SERANGOON, SINGAPORE",1.37505,103.8754244,1.37505,1.375107,103.8754244,103.8754265
"4671","487C, TAMPINES STREET 45, TAMPINES, SINGAPORE","TAMPINES","487C, TAMPINES STREET 45, TAMPINES, SINGAPORE",1.3606608,103.957829861813,1.3603738,1.3609026,103.9575415,103.9582825
"4672","494B, TAMPINES AVENUE 9, TAMPINES, SINGAPORE","TAMPINES","494B, TAMPINES AVENUE 9, TAMPINES, SINGAPORE",1.36318415,103.952880615284,1.3629472,1.3634052,103.9525314,103.9529351
"4673","828, WOODLANDS STREET 81, WOODLANDS, SINGAPORE","WOODLANDS","828, WOODLANDS STREET 81, WOODLANDS, SINGAPORE",1.4434333,103.7882911,1.4434333,1.443513,103.7881948,103.7882911
"4674","293, YISHUN STREET 22, YISHUN, SINGAPORE","YISHUN","293, YISHUN STREET 22, YISHUN, SINGAPORE",1.4365286,103.8375295,1.4364786,1.4365786,103.8374795,103.8375795
"4675","243, BISHAN STREET 22, BISHAN, SINGAPORE","BISHAN","243, BISHAN STREET 22, BISHAN, SINGAPORE",1.3610813,103.844557020769,1.3607819,1.3613206,103.8443905,103.84496
"4676","214, BISHAN STREET 23, BISHAN, SINGAPORE","BISHAN","214, BISHAN STREET 23, BISHAN, SINGAPORE",1.3573729,103.848478045366,1.3570349,1.3577545,103.8479502,103.8487109
"4677","268, BISHAN STREET 24, BISHAN, SINGAPORE","BISHAN","268, BISHAN STREET 24, BISHAN, SINGAPORE",1.35749725,103.841892580322,1.3571841,1.3578123,103.8418266,103.842357
"4678","10, JALAN RUMAH TINGGI, BUKIT MERAH, SINGAPORE","BUKIT MERAH","10, JALAN RUMAH TINGGI, SINGAPORE",1.2881296,103.808404527711,1.2878863,1.2884186,103.8083288,103.8085075
"4679","293, CHOA CHU KANG AVENUE 3, CHOA CHU KANG, SINGAPORE","CHOA CHU KANG","293, CHOA CHU KANG AVENUE 3, CHOA CHU KANG, SINGAPORE",1.3816056,103.7436175,1.3814752,1.3816912,103.7434304,103.7437408
"4680","410, CHOA CHU KANG AVENUE 3, CHOA CHU KANG, SINGAPORE","CHOA CHU KANG","410, CHOA CHU KANG AVENUE 3, CHOA CHU KANG, SINGAPORE",1.3816056,103.7436175,1.3814752,1.3816912,103.7434304,103.7437408
"4681","223, CHOA CHU KANG CENTRAL, CHOA CHU KANG, SINGAPORE","CHOA CHU KANG","223, CHOA CHU KANG CENTRAL, CHOA CHU KANG, SINGAPORE",1.3800334,103.749167,1.3799896,1.3800334,103.749167,103.7492698
"4682","416, CHOA CHU KANG AVENUE 4, CHOA CHU KANG, SINGAPORE","CHOA CHU KANG","416, CHOA CHU KANG AVENUE 4, CHOA CHU KANG, SINGAPORE",1.3789249,103.7366893,1.3776416,1.3802074,103.7366002,103.7380338
"4683","307, CHOA CHU KANG AVENUE 4, CHOA CHU KANG, SINGAPORE","CHOA CHU KANG","307, CHOA CHU KANG AVENUE 4, CHOA CHU KANG, SINGAPORE",1.3789249,103.7366893,1.3776416,1.3802074,103.7366002,103.7380338
"4684","287, CHOA CHU KANG AVENUE 2, CHOA CHU KANG, SINGAPORE","CHOA CHU KANG","287, CHOA CHU KANG AVENUE 2, CHOA CHU KANG, SINGAPORE",1.378388,103.7427726,1.3773083,1.3801203,103.74013,103.7451237
"4685","732, JURONG WEST STREET 73, JURONG WEST, SINGAPORE","JURONG WEST","732, JURONG WEST STREET 73, JURONG WEST, SINGAPORE",1.34610105,103.699481485366,1.3456952,1.3465132,103.6993145,103.6999203
"4686","261, BOON LAY DRIVE, JURONG WEST, SINGAPORE","JURONG WEST","261, BOON LAY DRIVE, JURONG WEST, SINGAPORE",1.3454819,103.7150209,1.3449727,1.345803,103.7141766,103.7159518
"4687","151, YUNG HO ROAD, JURONG WEST, SINGAPORE","JURONG WEST","151, YUNG HO ROAD, JURONG WEST, SINGAPORE",1.3268057,103.721085652064,1.3266693,1.3269384,103.7209044,103.721647
"4688","114, WHAMPOA ROAD, KALLANG/WHAMPOA, SINGAPORE","KALLANG/WHAMPOA","114, WHAMPOA ROAD, SINGAPORE",1.32555045,103.85762684106,1.3252391,1.3257437,103.8574446,103.857756
"4689","406, PASIR RIS DRIVE 6, PASIR RIS, SINGAPORE","PASIR RIS","406, PASIR RIS DRIVE 6, PASIR RIS, SINGAPORE",1.37379075,103.95542185,1.3736556,1.3739259,103.9550105,103.9558332
"4690","407, PASIR RIS DRIVE 6, PASIR RIS, SINGAPORE","PASIR RIS","407, PASIR RIS DRIVE 6, PASIR RIS, SINGAPORE",1.3736403,103.954534546865,1.3735177,1.3737629,103.9540822,103.9549869
"4691","409, PASIR RIS DRIVE 6, PASIR RIS, SINGAPORE","PASIR RIS","409, PASIR RIS DRIVE 6, PASIR RIS, SINGAPORE",1.37301835,103.954239391137,1.3726932,1.3733565,103.9540057,103.954361
"4692","229, PASIR RIS STREET 21, PASIR RIS, SINGAPORE","PASIR RIS","229, PASIR RIS STREET 21, PASIR RIS, SINGAPORE",1.3724501,103.961947651906,1.3720593,1.3728171,103.9615612,103.9620957
"4693","611, ELIAS ROAD, PASIR RIS, SINGAPORE","PASIR RIS","611, ELIAS ROAD, PASIR RIS, SINGAPORE",1.3750629,103.942492158307,1.3748051,1.3753135,103.9422527,103.9426394
"4694","454, PASIR RIS DRIVE 6, PASIR RIS, SINGAPORE","PASIR RIS","454, PASIR RIS DRIVE 6, PASIR RIS, SINGAPORE",1.37198995,103.958089487214,1.371877,1.3721101,103.9578053,103.958373
"4695","540, SERANGOON NORTH AVENUE 4, SERANGOON, SINGAPORE","SERANGOON","540, SERANGOON NORTH AVENUE 4, SERANGOON, SINGAPORE",1.37505,103.8754244,1.37505,1.375107,103.8754244,103.8754265
"4696","495A, TAMPINES STREET 43, TAMPINES, SINGAPORE","TAMPINES","495A, TAMPINES STREET 43, TAMPINES, SINGAPORE",1.3625215,103.95090366179,1.3623183,1.3627685,103.9507783,103.9511068
"4697","335, TAMPINES STREET 32, TAMPINES, SINGAPORE","TAMPINES","335, TAMPINES STREET 32, TAMPINES, SINGAPORE",1.3527592,103.960741598533,1.3523404,1.3529356,103.9605619,103.9609069
"4698","823, YISHUN STREET 81, YISHUN, SINGAPORE","YISHUN","823, YISHUN STREET 81, YISHUN, SINGAPORE",1.4119207,103.8346869,1.4118055,1.4119207,103.8346869,103.8347274
"4699","803, CHAI CHEE ROAD, BEDOK, SINGAPORE","BEDOK","803, CHAI CHEE ROAD, BEDOK, SINGAPORE",1.3268624,103.9243268,1.3264838,1.3278767,103.9235029,103.9245634
"4700","501, BISHAN STREET 11, BISHAN, SINGAPORE","BISHAN","501, BISHAN STREET 11, BISHAN, SINGAPORE",1.348447,103.849103,1.348397,1.348497,103.849053,103.849153
"4701","109, GANGSA ROAD, BUKIT PANJANG, SINGAPORE","BUKIT PANJANG","109, GANGSA ROAD, BUKIT PANJANG, SINGAPORE",1.3800705,103.7676819,1.3799562,1.3800705,103.7676136,103.7676819
"4702","436, FAJAR ROAD, BUKIT PANJANG, SINGAPORE","BUKIT PANJANG","436, FAJAR ROAD, BUKIT PANJANG, SINGAPORE",1.3811033,103.7714805,1.3810441,1.3811215,103.7713972,103.7715149
"4703","211, CHOA CHU KANG CENTRAL, CHOA CHU KANG, SINGAPORE","CHOA CHU KANG","211, CHOA CHU KANG CENTRAL, CHOA CHU KANG, SINGAPORE",1.3800334,103.749167,1.3799896,1.3800334,103.749167,103.7492698
"4704","214, CHOA CHU KANG CENTRAL, CHOA CHU KANG, SINGAPORE","CHOA CHU KANG","214, CHOA CHU KANG CENTRAL, CHOA CHU KANG, SINGAPORE",1.3800334,103.749167,1.3799896,1.3800334,103.749167,103.7492698
"4705","424, HOUGANG AVENUE 6, HOUGANG, SINGAPORE","HOUGANG","424, HOUGANG AVENUE 6, HOUGANG, SINGAPORE",1.3744881,103.8928403,1.3730715,1.3763205,103.8928206,103.8928654
"4706","456, HOUGANG AVENUE 10, HOUGANG, SINGAPORE","HOUGANG","456, HOUGANG AVENUE 10, HOUGANG, SINGAPORE",1.3774853,103.8966918,1.3774032,1.3780853,103.8966839,103.8967153
"4707","950, JURONG WEST STREET 91, JURONG WEST, SINGAPORE","JURONG WEST","950, JURONG WEST STREET 91, JURONG WEST, SINGAPORE",1.3433926,103.6908111,1.3433426,1.3434426,103.6907611,103.6908611
"4708","826, JURONG WEST STREET 81, JURONG WEST, SINGAPORE","JURONG WEST","826, JURONG WEST STREET 81, JURONG WEST, SINGAPORE",1.3460941,103.694179341797,1.3459052,1.3461571,103.6939102,103.6949523
"4709","429, PASIR RIS DRIVE 6, PASIR RIS, SINGAPORE","PASIR RIS","429, PASIR RIS DRIVE 6, PASIR RIS, SINGAPORE",1.37002425,103.956778356706,1.3697505,1.3704073,103.9566293,103.9568408
"4710","486, PASIR RIS DRIVE 4, PASIR RIS, SINGAPORE","PASIR RIS","486, PASIR RIS DRIVE 4, PASIR RIS, SINGAPORE",1.37455515,103.960610177926,1.374214,1.3747796,103.9600949,103.960698
"4711","415, PASIR RIS DRIVE 6, PASIR RIS, SINGAPORE","PASIR RIS","415, PASIR RIS DRIVE 6, PASIR RIS, SINGAPORE",1.3720076,103.956398508727,1.3717004,1.3721702,103.9561351,103.9564961
"4712","413, PASIR RIS DRIVE 6, PASIR RIS, SINGAPORE","PASIR RIS","413, PASIR RIS DRIVE 6, PASIR RIS, SINGAPORE",1.37271885,103.95552525,1.3722212,1.3732165,103.9553669,103.9556836
"4713","508, TAMPINES CENTRAL 1, TAMPINES, SINGAPORE","TAMPINES","508, TAMPINES CENTRAL 1, TAMPINES, SINGAPORE",1.35491985,103.94530060623,1.3545426,1.355185,103.9450217,103.9460627
"4714","816, WOODLANDS STREET 82, WOODLANDS, SINGAPORE","WOODLANDS","816, WOODLANDS STREET 82, WOODLANDS, SINGAPORE",1.4420518,103.790138666102,1.4419518,1.4421518,103.7896868,103.7905905
